time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,characteristic_grouping,pupil_characteristic,setting_type,pupils
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,811,Total,Total,Work based placement,1
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,815,Total,Total,Work based placement,34
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,York,816,Total,Total,Work based placement,2
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,823,Total,Total,Work based placement,3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,825,Total,Total,Work based placement,3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,826,Total,Total,Work based placement,4
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,830,Total,Total,Work based placement,15
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,831,Total,Total,Work based placement,20
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000059,Dorset,838,Total,Total,Work based placement,5
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",839,Total,Total,Work based placement,2
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,Total,Total,Work based placement,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,845,Total,Total,Work based placement,6
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Total,Total,Work based placement,3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,851,Total,Total,Work based placement,2
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000045,Southampton,852,Total,Total,Work based placement,2
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,855,Total,Total,Work based placement,27
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,856,Total,Total,Work based placement,7
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,860,Total,Total,Work based placement,16
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,Total,Total,Work based placement,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Total,Total,Work based placement,3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,867,Total,Total,Work based placement,4
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,869,Total,Total,Work based placement,31
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Total,Total,Work based placement,3
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Total,Total,Work based placement,11
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Total,Total,Work based placement,12
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Total,Total,Work based placement,4
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Total,Total,Work based placement,12
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Total,Total,Work based placement,24
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,882,Total,Total,Work based placement,6
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,"Herefordshire, County of",884,Total,Total,Work based placement,17
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,885,Total,Total,Work based placement,3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,886,Total,Total,Work based placement,4
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E10000017,Lancashire,888,Total,Total,Work based placement,36
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000009,Blackpool,890,Total,Total,Work based placement,22
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,891,Total,Total,Work based placement,16
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,893,Total,Total,Work based placement,10
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,894,Total,Total,Work based placement,27
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,895,Total,Total,Work based placement,2
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E10000006,Cumbria,909,Total,Total,Work based placement,7
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,916,Total,Total,Work based placement,3
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,919,Total,Total,Work based placement,3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,921,Total,Total,Work based placement,1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Total,Total,Work based placement,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,926,Total,Total,Work based placement,12
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,Total,Total,Work based placement,2
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,Oxfordshire,931,Total,Total,Work based placement,39
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000027,Somerset,933,Total,Total,Work based placement,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,935,Total,Total,Work based placement,33
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,936,Total,Total,Work based placement,12
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,937,Total,Total,Work based placement,9
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,938,Total,Total,Work based placement,5
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,West Northamptonshire,941,Total,Total,Work based placement,4
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,860,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,14
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,935,Placement Reason,Medical condition (physical health need),Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,831,Placement Reason,Medical condition (mental health need),Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,821,Placement Reason,Other,Education setting with URN,3
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,Placement Reason,Other,Other unregistered provider,8
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000009,Trafford,358,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000006,Salford,355,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,6
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,811,Placement Reason,Off-site placement for behavioural support,Non-maintained further education college,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000013,St. Helens,342,Placement Reason,Medical condition (mental health need),Registered provider with UKPRN,6
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Placement Reason,Other,One on one tuition,2
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,335,Placement Reason,Other,Work based placement,3
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000014,Sefton,343,Placement Reason,Other,Registered provider with UKPRN,2
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,Placement Reason,Medical condition (mental health need),Education setting with URN,24
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,856,Placement Reason,Other,Education setting with URN,5
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,867,Placement Reason,Other,Registered provider with UKPRN,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,895,Placement Reason,Other,One on one tuition,4
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,867,Placement Reason,Off-site placement for behavioural support,One on one tuition,8
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Placement Reason,Other,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000013,St. Helens,342,Placement Reason,Medical condition (mental health need),Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,335,Placement Reason,Medical condition (physical health need),Education setting with URN,2
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000006,Salford,355,Placement Reason,Off-site placement for behavioural support,Non-maintained further education college,2
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000003,Barnet,302,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,4
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000010,Enfield,308,Placement Reason,Suspension,Education setting with URN,5
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Placement Reason,Other,Education setting with URN,27
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Placement Reason,Medical condition (mental health need),Non-maintained further education college,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Placement Reason,Medical condition (physical health need),Other unregistered provider,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000024,North Somerset,802,Placement Reason,Other,Education setting with URN,7
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,936,Placement Reason,Suspension,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,330,Placement Reason,Off-site placement for behavioural support,Education setting with URN,390
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,823,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,14
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000052,Cornwall,908,Placement Reason,Medical condition (mental health need),Non-maintained further education college,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000012,Hackney,204,Placement Reason,Off-site placement for behavioural support,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,825,Placement Reason,Off-site placement for behavioural support,Work based placement,1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,892,Placement Reason,Medical condition (mental health need),One on one tuition,4
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,823,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,4
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Placement Reason,Medical condition (mental health need),Work based placement,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Placement Reason,Medical condition (mental health need),Education setting with URN,23
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,938,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,16
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,870,Placement Reason,Medical condition (mental health need),Education setting with URN,4
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,Kirklees,382,Placement Reason,Medical condition (mental health need),Non-maintained further education college,1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Placement Reason,Medical condition (physical health need),Education setting with URN,14
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000013,St. Helens,342,Placement Reason,Suspension,Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000025,Newham,316,Placement Reason,Other,Education setting with URN,36
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,334,Placement Reason,Medical condition (mental health need),Education setting with URN,34
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,825,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,9
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,371,Placement Reason,Medical condition (mental health need),Education setting with URN,7
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,380,Placement Reason,Other,Education setting with URN,5
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000015,Wirral,344,Placement Reason,Other,One on one tuition,2
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000002,Bury,351,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,10
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000004,Bexley,303,Placement Reason,Medical condition (mental health need),Registered provider with UKPRN,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000023,"Bristol, City of",801,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000009,Ealing,307,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,11
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,380,Placement Reason,Off-site placement for behavioural support,Education setting with URN,118
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,813,Placement Reason,Other,Registered provider with UKPRN,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,25
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,885,Placement Reason,Medical condition (mental health need),Education setting with URN,19
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000017,Hillingdon,312,Placement Reason,Off-site placement for behavioural support,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,892,Placement Reason,Medical condition (mental health need),Education setting with URN,6
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Placement Reason,Permanent exclusion (where still going through the review process),Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,"Herefordshire, County of",884,Placement Reason,Medical condition (physical health need),Education setting with URN,2
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,815,Placement Reason,Other,Work based placement,10
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford,822,Placement Reason,Off-site placement for behavioural support,One on one tuition,7
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000033,Westminster,213,Placement Reason,Other,Education setting with URN,6
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000015,Wirral,344,Placement Reason,Off-site placement for behavioural support,Non-maintained further education college,4
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Placement Reason,Off-site placement for behavioural support,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000019,Islington,206,Placement Reason,Medical condition (mental health need),One on one tuition,5
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,380,Placement Reason,Other,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000020,Kensington and Chelsea,207,Placement Reason,Other,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,893,Placement Reason,Off-site placement for behavioural support,Education setting with URN,39
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,825,Placement Reason,Other,Other unregistered provider,3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,886,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,5
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,811,Placement Reason,Other,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,825,Placement Reason,Permanent exclusion (where still going through the review process),Education setting with URN,5
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,855,Placement Reason,Off-site placement for behavioural support,Education setting with URN,21
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000033,Westminster,213,Placement Reason,Off-site placement for behavioural support,Education setting with URN,13
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,919,Placement Reason,Medical condition (mental health need),Other unregistered provider,17
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,Richmond upon Thames,318,Placement Reason,Medical condition (physical health need),Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,Placement Reason,Medical condition (mental health need),Work based placement,3
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000011,Greenwich,203,Placement Reason,Medical condition (mental health need),One on one tuition,5
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,331,Placement Reason,Off-site placement for behavioural support,Education setting with URN,8
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,894,Placement Reason,Medical condition (physical health need),Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,894,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,4
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,813,Placement Reason,Off-site placement for behavioural support,Education setting with URN,27
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,851,Placement Reason,Other,Education setting with URN,3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,825,Placement Reason,Medical condition (mental health need),Education setting with URN,53
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000015,Wirral,344,Placement Reason,Off-site placement for behavioural support,Education setting with URN,16
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000059,Dorset,838,Placement Reason,Off-site placement for behavioural support,One on one tuition,2
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,Placement Reason,Off-site placement for behavioural support,Non-maintained further education college,10
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000027,Somerset,933,Placement Reason,Other,Non-maintained further education college,8
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000050,Cheshire West and Chester,896,Placement Reason,Other,Other unregistered provider,7
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,2
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,800,Placement Reason,Medical condition (mental health need),Non-maintained further education college,1
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,York,816,Placement Reason,Other,Other unregistered provider,49
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,371,Placement Reason,Permanent exclusion (where still going through the review process),Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000001,Bolton,350,Placement Reason,Other,Work based placement,4
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,West Northamptonshire,941,Placement Reason,Off-site placement for behavioural support,One on one tuition,11
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,823,Placement Reason,Medical condition (mental health need),Registered provider with UKPRN,3
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,Wakefield,384,Placement Reason,Medical condition (physical health need),Registered provider with UKPRN,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,870,Placement Reason,Off-site placement for behavioural support,Education setting with URN,8
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000032,Wandsworth,212,Placement Reason,Other,One on one tuition,4
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,938,Placement Reason,Medical condition (mental health need),Registered provider with UKPRN,2
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,823,Placement Reason,Other,Other unregistered provider,3
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000012,Liverpool,341,Placement Reason,Medical condition (mental health need),Education setting with URN,43
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000005,Brent,304,Placement Reason,Suspension,Education setting with URN,3
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000012,Hackney,204,Placement Reason,Other,Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,Sutton,319,Placement Reason,Other,Education setting with URN,8
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,919,Placement Reason,Other,One on one tuition,12
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,Norfolk,926,Placement Reason,Other,Work based placement,8
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,380,Placement Reason,Medical condition (physical health need),Registered provider with UKPRN,1
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000024,North Somerset,802,Placement Reason,Other,One on one tuition,5
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,Placement Reason,Medical condition (mental health need),Education setting with URN,8
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,937,Placement Reason,Other,Other unregistered provider,12
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,Sunderland,394,Placement Reason,Off-site placement for behavioural support,Registered provider with UKPRN,7
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000002,Bury,351,Placement Reason,Other,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,831,Placement Reason,Medical condition (mental health need),Education setting with URN,3
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,815,Placement Reason,Other,Registered provider with UKPRN,2
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,North East Lincolnshire,812,Placement Reason,Medical condition (mental health need),Registered provider with UKPRN,1
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,Kirklees,382,Placement Reason,Medical condition (physical health need),Education setting with URN,2
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,Placement Reason,Off-site placement for behavioural support,Education setting with URN,22
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Placement Reason,Off-site placement for behavioural support,One on one tuition,58
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000015,Wirral,344,Placement Reason,Medical condition (mental health need),Education setting with URN,15
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,893,Placement Reason,Other,Education setting with URN,11
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,Barnsley,370,Placement Reason,Medical condition (mental health need),Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,Sheffield,373,Placement Reason,Medical condition (mental health need),One on one tuition,7
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,921,Placement Reason,Medical condition (mental health need),Other unregistered provider,3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000023,"Bristol, City of",801,Placement Reason,Off-site placement for behavioural support,Work based placement,1
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,811,Placement Reason,Medical condition (physical health need),Registered provider with UKPRN,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E06000009,Blackpool,890,Placement Reason,Off-site placement for behavioural support,Work based placement,22
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,867,Placement Reason,Other,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,855,Placement Reason,Suspension,One on one tuition,1
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000032,Wandsworth,212,Placement Reason,Off-site placement for behavioural support,Education setting with URN,18
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000009,Ealing,307,Placement Reason,Medical condition (mental health need),Other unregistered provider,4
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,860,Placement Reason,Medical condition (mental health need),One on one tuition,21
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,Sheffield,373,Placement Reason,Medical condition (physical health need),Work based placement,1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,870,Placement Reason,Other,One on one tuition,2
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,935,Placement Reason,Medical condition (mental health need),Education setting with URN,8
202223,Academic year,Local authority,E92000001,England,E12000007,London,E09000002,Barking and Dagenham,301,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000009,Trafford,358,Placement Reason,Other,Registered provider with UKPRN,2
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,855,Placement Reason,Medical condition (mental health need),Education setting with URN,3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000025,Oxfordshire,931,Placement Reason,Other,Registered provider with UKPRN,4
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000014,Sefton,343,Placement Reason,Other,Other unregistered provider,7
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000013,St. Helens,342,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,3
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,Placement Reason,Medical condition (mental health need),Education setting with URN,2
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,North Yorkshire,815,Placement Reason,Medical condition (physical health need),Other unregistered provider,1
202223,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,14
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,938,Placement Reason,Medical condition (physical health need),Education setting with URN,7
202223,Academic year,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,800,Placement Reason,Medical condition (physical health need),Education setting with URN,1
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,823,Placement Reason,Off-site placement for behavioural support,Work based placement,2
202223,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,869,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,4
202223,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,Barnsley,370,Placement Reason,Medical condition (physical health need),Education setting with URN,2
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,334,Placement Reason,Off-site placement for behavioural support,Education setting with URN,72
202223,Academic year,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Placement Reason,Off-site placement for behavioural support,Other unregistered provider,8
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,Worcestershire,885,Placement Reason,Off-site placement for behavioural support,One on one tuition,8
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,893,Placement Reason,Other,Non-maintained further education college,1
